Player_Name,Team,Position,Age,Season,FIFA_Rating,Injury,Date of Injury,Date of return,Match1_before_injury_Result,Match1_before_injury_Opposition,Match1_before_injury_GD,Match1_before_injury_Player_rating,Match2_before_injury_Result,Match2_before_injury_Opposition,Match2_before_injury_GD,Match2_before_injury_Player_rating,Match3_before_injury_Result,Match3_before_injury_Opposition,Match3_before_injury_GD,Match3_before_injury_Player_rating,Match1_missed_match_Result,Match1_missed_match_Opposition,Match1_missed_match_GD,Match2_missed_match_Result,Match2_missed_match_Opposition,Match2_missed_match_GD,Match3_missed_match_Result,Match3_missed_match_Opposition,Match3_missed_match_GD,Match1_after_injury_Result,Match1_after_injury_Opposition,Match1_after_injury_GD,Match1_after_injury_Player_rating,Match2_after_injury_Result,Match2_after_injury_Opposition,Match2_after_injury_GD,Match2_after_injury_Player_rating,Match3_after_injury_Result,Match3_after_injury_Opposition,Match3_after_injury_GD,Match3_after_injury_Player_rating,Injury_Month,Injury_Year,avg_rating_before,avg_rating_after,rating_change,team_gd_before,team_gd_missed,performance_drop_index
Ryan Fraser,Newcastle,Left winger,27,2020/21,77,Groin injury,2021-04-01,2021-05-31,draw,West Brom,0.0,5.8,draw,Aston Villa,0.0,6.4,lose,Brighton,-3.0,6.1,draw,Tottenham,0.0,win,Burnley,1.0,win,West Ham,1.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,April,2021.0,6.099999999999999,,,-1.0,0.6666666666666666,-1.6666666666666665
Callum Wilson,Newcastle,Center Forward,29,2020/21,79,Hamstring strain,2020-11-07,2020-11-26,draw,Wolves,0.0,5.7,win,Everton,1.0,7.8,lose,Southampton,-2.0,5.2,lose,Chelsea,-2.0,N.A.,N.A.,,N.A.,N.A.,,win,Crystal Palace,2.0,7.2,win,West Brom,1.0,5.7,lose,Leeds,-3.0,6.9,November,2020.0,6.233333333333333,6.6000000000000005,0.36666666666666714,-0.3333333333333333,-2.0,1.6666666666666667
Callum Wilson,Newcastle,Center Forward,29,2020/21,79,Hamstring injury,2021-02-07,2021-04-04,win,Everton,2.0,8.5,lose,Crystal Palace,-1.0,6.9,win,Southampton,1.0,6.1,lose,Chelsea,-2.0,lose,Man United,-2.0,draw,Wolves,0.0,win,Burnley,1.0,5.2,win,West Ham,1.0,6.2,draw,Liverpool,0.0,5.7,February,2021.0,7.166666666666667,5.7,-1.4666666666666668,0.6666666666666666,-1.3333333333333333,2.0
Callum Wilson,Newcastle,Center Forward,29,2020/21,79,Hamstring injury,2021-05-08,2021-05-25,draw,Liverpool,0.0,5.7,lose,Arsenal,-2.0,5.5,win,Leicester,2.0,8.1,lose,Man City,-1.0,win,Sheffield,1.0,win,Fulham,2.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,May,2021.0,6.433333333333333,,,0.0,0.6666666666666666,-0.6666666666666666
Jamaal Lascelles,Newcastle,Center Back,28,2021/22,77,Ill,2022-02-11,2022-02-16,draw,Watford,0.0,7.0,win,Leeds,1.0,7.0,win,Everton,2.0,6.6,win,Aston Villa,1.0,N.A.,N.A.,,N.A.,N.A.,,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,February,2022.0,6.866666666666667,,,1.0,1.0,0.0
Paul Dummett,Newcastle,Center Back,30,2021/22,75,Calf injury,2021-07-28,2022-01-01,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,lose,Liverpool,-2.0,lose,Man City,-4.0,draw,Man United,0.0,draw,Watford,0.0,7.0,win,Leeds,1.0,6.0,N.A.,N.A.,,,July,2021.0,,6.5,,,-2.0,
Joelinton,Newcastle,Central Midfielder,25,2021/22,79,Knock,2022-03-07,2022-03-15,draw,West Ham,0.0,6.4,win,Brentford,2.0,7.7,win,Brighton,1.0,6.6,win,Southampton,1.0,lose,Chelsea,-1.0,N.A.,N.A.,,lose,Everton,-1.0,6.2,lose,Tottenham,-4.0,5.5,win,Wolves,1.0,6.6,March,2022.0,6.900000000000001,6.099999999999999,-0.8000000000000025,1.0,0.0,1.0
Jonjo Shelvey,Newcastle,Central Midfielder,30,2021/22,77,Calf injury,2021-08-15,2021-10-15,lose,West Ham,-2.0,7.0,N.A.,N.A.,,,N.A.,N.A.,,,lose,Aston Villa,-2.0,draw,Southampton,0.0,lose,Man United,-3.0,N.A.,N.A.,,,N.A.,N.A.,,,draw,Brighton,0.0,6.0,August,2021.0,7.0,6.0,-1.0,-2.0,-1.6666666666666667,-0.33333333333333326
Jonjo Shelvey,Newcastle,Central Midfielder,30,2021/22,77,Muscle injury,2021-12-17,2021-12-26,win,Burnley,1.0,7.0,lose,Leicester,-4.0,6.0,lose,Liverpool,-2.0,7.0,lose,Man City,-4.0,N.A.,N.A.,,N.A.,N.A.,,draw,Man United,0.0,7.0,draw,Watford,0.0,7.0,win,Leeds,1.0,9.0,December,2021.0,6.666666666666667,7.666666666666667,1.0,-1.6666666666666667,-4.0,2.333333333333333
Jonjo Shelvey,Newcastle,Central Midfielder,30,2021/22,77,Calf problems,2022-05-01,2022-05-25,win,Leicester,1.0,7.0,win,Crystal Palace,1.0,6.0,lose,Liverpool,1.0,6.0,lose,Man City,-5.0,win,Arsenal,2.0,win,Burnley,1.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,May,2022.0,6.333333333333333,,,1.0,-0.6666666666666666,1.6666666666666665
Allan Saint-Maximin,Newcastle,Left winger,25,2021/22,79,Ill & knock,2022-02-14,2022-03-12,win,Leeds,1.0,8.0,win,Everton,2.0,9.0,win,Aston Villa,1.0,5.0,draw,West Ham,0.0,win,Brentford,2.0,win,Southampton,1.0,lose,Chelsea,-1.0,6.0,lose,Everton,-1.0,7.0,lose,Tottenham,-4.0,6.0,February,2022.0,7.333333333333333,6.333333333333333,-1.0,1.3333333333333333,1.0,0.33333333333333326
Joe Willock,Newcastle,Central Midfielder,22,2021/22,75,Coronavirus,2021-12-21,2021-12-31,lose,Leicester,-4.0,5.9,N.A.,N.A.,,,lose,Man City,-4.0,5.4,draw,Man United,0.0,N.A.,N.A.,,N.A.,N.A.,,win,Leeds,1.0,7.0,win,Everton,2.0,6.5,win,Aston Villa,1.0,6.3,December,2021.0,5.65,6.6000000000000005,0.9500000000000002,-4.0,0.0,-4.0
Joe Willock,Newcastle,Central Midfielder,22,2021/22,75,Knee injury,2022-04-04,2022-04-10,win,Southampton,1.0,6.9,lose,Everton,-1.0,6.5,lose,Tottenham,-4.0,5.9,win,Wolves,1.0,N.A.,N.A.,,N.A.,N.A.,,win,Leicester,1.0,7.0,win,Crystal Palace,1.0,6.0,win,Norwich City,3.0,6.0,April,2022.0,6.433333333333334,6.333333333333333,-0.10000000000000053,-1.3333333333333333,1.0,-2.333333333333333
Joe Willock,Newcastle,Central Midfielder,22,2021/22,75,Knee injury,2022-05-01,2022-05-25,win,Crystal Palace,1.0,6.0,win,Norwich City,3.0,6.0,lose,Liverpool,-1.0,5.1,lose,Man City,-5.0,win,Arsenal,2.0,win,Burnley,1.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,May,2022.0,5.7,,,1.0,-0.6666666666666666,1.6666666666666665
Ryan Fraser,Newcastle,Left winger,28,2021/22,77,Hamstring injury,2022-04-08,2022-05-09,lose,Everton,-1.0,5.5,lose,Tottenham,-4.0,5.8,N.A.,N.A.,,,win,Leicester,1.0,win,Crystal Palace,1.0,win,Norwich City,3.0,win,Arsenal,2.0,6.0,N.A.,N.A.,,,N.A.,N.A.,,,April,2022.0,5.65,6.0,0.34999999999999964,-2.5,1.6666666666666667,-4.166666666666667
Callum Wilson,Newcastle,Center Forward,30,2021/22,78,Hamstring injury,2021-08-30,2021-10-17,lose,West Ham,2.0,6.9,lose,Aston Villa,-2.0,5.3,draw,Southampton,0.0,6.8,lose,Man United,-3.0,draw,Leeds,0.0,draw,Watford,0.0,lose,Tottenham,-1.0,6.9,draw,Crystal Palace,0.0,6.3,lose,Chelsea,-3.0,5.2,August,2021.0,6.333333333333333,6.133333333333333,-0.20000000000000018,0.0,-1.0,1.0
Callum Wilson,Newcastle,Center Forward,30,2021/22,78,Calf injury,2021-12-27,2022-05-01,lose,Liverpool,-2.0,6.0,lose,Man City,-4.0,5.9,draw,Man United,0.0,5.4,draw,Watford,0.0,win,Leeds,1.0,win,Everton,2.0,lose,Man City,-5.0,5.0,win,Arsenal,2.0,5.4,win,Burnley,1.0,7.8,December,2021.0,5.766666666666667,6.066666666666666,0.2999999999999998,-2.0,1.0,-3.0
Kieran Trippier,Newcastle,Right Back,31,2021/22,81,Metatarsal fracture,2022-02-13,2022-05-01,win,Leeds,1.0,7.0,win,Everton,2.0,7.3,win,Aston Villa,1.0,7.5,draw,West Ham,0.0,win,Brentford,2.0,win,Brighton,1.0,lose,Man City,-5.0,5.1,win,Burnley,1.0,6.3,N.A.,N.A.,,,February,2022.0,7.266666666666667,5.699999999999999,-1.5666666666666673,1.3333333333333333,1.0,0.33333333333333326
Chris Wood,Newcastle,Center Forward,30,2021/22,77,Hip injury,2022-05-09,2022-05-20,N.A.,N.A.,,,lose,Liverpool,-1.0,6.0,lose,Man City,-5.0,5.6,win,Arsenal,2.0,N.A.,N.A.,,N.A.,N.A.,,win,Burnley,1.0,5.0,N.A.,N.A.,,,N.A.,N.A.,,,May,2022.0,5.8,5.0,-0.7999999999999998,-3.0,2.0,-5.0
Fabian Schär,Newcastle,Center Back,31,2022/23,80,concussion,2023-02-27,2023-03-05,draw,West Ham,0.0,6.7,draw,Bournemouth,0.0,6.4,lose,Liverpool,-2.0,5.5,lose,Man City,-2.0,N.A.,N.A.,,N.A.,N.A.,,win,Wolves,1.0,6.6,win,Nottm Forest,1.0,6.4,win,Man United,2.0,6.9,February,2023.0,6.2,6.633333333333333,0.4333333333333327,-0.6666666666666666,-2.0,1.3333333333333335
Joelinton,Newcastle,Central Midfielder,26,2022/23,80,Knock,2023-05-22,2023-05-31,lose,Arsenal,-2.0,6.4,draw,Leeds,0.0,6.0,win,Brighton,3.0,6.3,draw,Leicester,0.0,draw,Chelsea,0.0,N.A.,N.A.,,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,May,2023.0,6.233333333333333,,,0.3333333333333333,0.0,0.3333333333333333
Sean Longstaff,Newcastle,Central Midfielder,25,2022/23,77,Outer ligament problems,2023-04-27,2023-05-20,lose,Aston Villa,-3.0,5.8,win,Tottenham,5.0,7.3,win,Everton,3.0,6.2,win,Southampton,2.0,lose,Arsenal,-2.0,draw,Leeds,0.0,draw,Leicester,0.0,6.3,N.A.,N.A.,,,N.A.,N.A.,,,April,2023.0,6.433333333333334,6.3,-0.13333333333333375,1.6666666666666667,0.0,1.6666666666666667
Jonjo Shelvey,Newcastle,Central Midfielder,31,2022/23,77,Hamstring injury,2022-07-26,2022-10-10,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,win,Nottm Forest,2.0,draw,Brighton,0.0,draw,Man City,0.0,N.A.,N.A.,,,win,Aston Villa,4.0,,win,Southampton,3.0,6.0,July,2022.0,,6.0,,,0.6666666666666666,
Allan Saint-Maximin,Newcastle,Left winger,26,2022/23,79,Hamstring injury,2022-08-29,2022-10-05,draw,Brighton,0.0,7.0,draw,Man City,0.0,9.0,draw,Wolves,0.0,7.0,lose,Liverpool,-1.0,draw,Crystal Palace,0.0,draw,Bournemouth,0.0,win,Brentford,4.0,6.0,N.A.,N.A.,,,N.A.,N.A.,,,August,2022.0,7.666666666666667,6.0,-1.666666666666667,0.0,-0.3333333333333333,0.3333333333333333
Allan Saint-Maximin,Newcastle,Left winger,26,2022/23,79,Muscle injury,2022-10-14,2022-10-26,win,Brentford,4.0,6.0,N.A.,N.A.,,,N.A.,N.A.,,,draw,Man United,0.0,win,Everton,1.0,win,Tottenham,1.0,N.A.,N.A.,,,win,Southampton,3.0,6.0,N.A.,N.A.,,,October,2022.0,6.0,6.0,0.0,4.0,0.6666666666666666,3.3333333333333335
Allan Saint-Maximin,Newcastle,Left winger,26,2022/23,79,Hamstring injury,2023-04-06,2023-05-05,win,Nottm Forest,1.0,5.0,win,Man United,2.0,8.0,win,West Ham,4.0,7.0,win,Brentford,1.0,lose,Aston Villa,-3.0,win,Tottenham,5.0,lose,Arsenal,-2.0,6.0,draw,Leeds,0.0,7.0,N.A.,N.A.,,,April,2023.0,6.666666666666667,6.5,-0.16666666666666696,2.3333333333333335,1.0,1.3333333333333335
Miguel Almirón,Newcastle,Right winger,29,2022/23,78,Thigh problems,2023-03-15,2023-04-15,lose,Liverpool,-2.0,6.2,lose,Man City,-2.0,5.5,win,Wolves,1.0,7.6,win,Nottm Forest,1.0,win,Man United,2.0,win,West Ham,4.0,lose,Aston Villa,-3.0,5.9,win,Tottenham,5.0,6.1,win,Everton,3.0,5.9,March,2023.0,6.433333333333333,5.966666666666666,-0.4666666666666668,-1.0,2.3333333333333335,-3.3333333333333335
Joe Willock,Newcastle,Central Midfielder,23,2022/23,76,Hamstring injury,2023-05-18,2023-06-05,lose,Arsenal,2.0,6.4,draw,Leeds,0.0,7.0,win,Brighton,3.0,6.5,draw,Leicester,0.0,draw,Chelsea,0.0,N.A.,N.A.,,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,May,2023.0,6.633333333333333,,,1.6666666666666667,0.0,1.6666666666666667
Callum Wilson,Newcastle,Center Forward,31,2022/23,79,Hamstring injury,2022-08-21,2022-09-25,win,Nottm Forest,2.0,6.8,draw,Brighton,0.0,5.1,draw,Man City,0.0,6.9,draw,Wolves,0.0,lose,Liverpool,1.0,draw,Crystal Palace,0.0,win,Fulham,3.0,6.7,win,Brentford,4.0,6.4,draw,Man United,0.0,5.6,August,2022.0,6.266666666666666,6.233333333333334,-0.03333333333333144,0.6666666666666666,0.3333333333333333,0.3333333333333333
Bruno Guimarães,Newcastle,Defensive Midfielder,25,2022/23,81,Hamstring injury,2022-08-25,2022-09-16,win,Nottm Forest,2.0,7.8,draw,Brighton,0.0,6.8,draw,Man City,0.0,5.8,draw,Wolves,0.0,lose,Liverpool,-1.0,draw,Crystal Palace,0.0,draw,Bournemouth,0.0,6.9,win,Fulham,3.0,7.6,win,Brentford,4.0,8.9,August,2022.0,6.8,7.8,1.0,0.6666666666666666,-0.3333333333333333,1.0
Bruno Guimarães,Newcastle,Defensive Midfielder,25,2022/23,81,Ankle injury,2023-02-01,2023-02-20,draw,Arsenal,0.0,6.4,win,Fulham,1.0,6.6,draw,Crystal Palace,0.0,6.5,draw,West Ham,0.0,draw,Bournemouth,0.0,lose,Liverpool,-2.0,lose,Man City,-2.0,6.4,win,Wolves,1.0,6.2,win,Nottm Forest,1.0,7.2,February,2023.0,6.5,6.6000000000000005,0.10000000000000053,0.3333333333333333,-0.6666666666666666,1.0
Nick Pope,Newcastle,Goalkeeper,31,2022/23,83,Hand injury,2023-05-23,2023-06-20,draw,Leeds,0.0,7.0,win,Brighton,3.0,6.1,draw,Leicester,0.0,6.5,draw,Chelsea,0.0,N.A.,N.A.,,N.A.,N.A.,,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,May,2023.0,6.533333333333334,,,1.0,0.0,1.0
Anthony Gordon,Newcastle,Left winger,22,2022/23,77,Ankle injury,2023-03-10,2023-04-01,draw,Bournemouth,0.0,6.1,lose,Liverpool,-2.0,6.2,lose,Man City,-2.0,6.1,win,Wolves,1.0,win,Nottm Forest,1.0,N.A.,N.A.,,win,Man United,2.0,5.8,win,West Ham,4.0,6.3,win,Brentford,1.0,5.9,March,2023.0,6.133333333333333,6.0,-0.13333333333333286,-1.3333333333333333,1.0,-2.333333333333333
Alexander Isak,Newcastle,Center Forward,23,2022/23,80,Thigh problems,2022-09-20,,lose,Liverpool,-1.0,6.8,draw,Crystal Palace,0.0,6.1,draw,Bournemouth,0.0,7.4,win,Fulham,3.0,win,Brentford,4.0,draw,Man United,0.0,win,Fulham,1.0,7.1,draw,Crystal Palace,0.0,6.1,draw,Bournemouth,0.0,6.5,September,2022.0,6.766666666666666,6.566666666666666,-0.1999999999999993,-0.3333333333333333,2.3333333333333335,-2.666666666666667
Jamaal Lascelles,Newcastle,Center Back,30,2023/24,76,unknown injury,2023-12-23,2024-01-01,lose,Tottenham,-3.0,4.9,lose,Fulham,-3.0,7.5,win,Luton Town,1.0,6.1,lose,Nottm Forest,-2.0,N.A.,N.A.,,N.A.,N.A.,,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,December,2023.0,6.166666666666667,,,-1.6666666666666667,-2.0,0.33333333333333326
Fabian Schär,Newcastle,Center Back,32,2023/24,82,Hamstring injury,2024-04-27,2024-05-15,win,Tottenham,4.0,7.8,lose,Crystal Palace,-2.0,5.8,win,Sheffield,4.0,5.9,win,Burnley,3.0,draw,Brighton,0.0,N.A.,N.A.,,lose,Man United,-1.0,5.6,win,Brentford,2.0,5.7,N.A.,N.A.,,,April,2024.0,6.5,5.65,-0.8499999999999996,2.0,1.5,0.5
Joelinton,Newcastle,Central Midfielder,27,2023/24,82,Hamstring injury,2023-09-13,2023-10-15,lose,Man City,-1.0,6.0,lose,Liverpool,-1.0,6.8,lose,Brighton,-2.0,6.3,win,Brentford,1.0,win,Sheffield,8.0,draw,West Ham,0.0,win,Crystal Palace,4.0,6.5,draw,Wolves,0.0,6.8,win,Arsenal,1.0,7.8,September,2023.0,6.366666666666667,7.033333333333334,0.666666666666667,-1.3333333333333333,3.0,-4.333333333333333
Joelinton,Newcastle,Central Midfielder,27,2023/24,82,Hamstring injury,2023-12-16,2023-12-25,lose,Everton,-3.0,7.0,lose,Tottenham,-3.0,7.0,win,Fulham,3.0,5.6,lose,Luton Town,-1.0,N.A.,N.A.,,N.A.,N.A.,,lose,Nottm Forest,-2.0,5.8,lose,Liverpool,-2.0,6.6,N.A.,N.A.,,,December,2023.0,6.533333333333334,6.199999999999999,-0.3333333333333348,-1.0,-1.0,0.0
Joelinton,Newcastle,Central Midfielder,27,2023/24,82,Groin surgery,2024-01-06,2024-05-03,lose,Nottm Forest,-2.0,5.8,lose,Liverpool,-2.0,6.6,N.A.,N.A.,,,lose,Man City,-1.0,win,Aston Villa,2.0,draw,Luton Town,0.0,win,Burnley,3.0,6.0,draw,Brighton,0.0,6.0,lose,Man United,-1.0,7.0,January,2024.0,6.199999999999999,6.333333333333333,0.13333333333333375,-2.0,0.3333333333333333,-2.3333333333333335
Sean Longstaff,Newcastle,Central Midfielder,26,2023/24,77,Ankle injury,2023-11-11,2023-12-08,draw,Wolves,0.0,6.5,win,Arsenal,1.0,6.5,lose,Bournemouth,-2.0,5.9,win,Chelsea,3.0,win,Man United,1.0,lose,Everton,-3.0,lose,Tottenham,-3.0,5.7,win,Fulham,3.0,6.8,lose,Luton Town,-1.0,6.0,November,2023.0,6.3,6.166666666666667,-0.13333333333333286,-0.3333333333333333,0.3333333333333333,-0.6666666666666666
Miguel Almirón,Newcastle,Right winger,30,2023/24,79,Knee injury,2024-03-30,2024-05-03,win,Wolves,3.0,6.2,lose,Chelsea,-1.0,6.3,win,West Ham,1.0,6.3,draw,Everton,0.0,win,Fulham,1.0,win,Tottenham,4.0,win,Burnley,3.0,6.0,draw,Brighton,0.0,6.2,lose,Man United,-1.0,5.6,March,2024.0,6.266666666666667,5.933333333333333,-0.3333333333333339,1.0,1.6666666666666667,-0.6666666666666667
Joe Willock,Newcastle,Central Midfielder,24,2023/24,78,Hamstring injury,2023-08-01,2023-10-23,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,win,Aston Villa,4.0,lose,Man City,-1.0,lose,Liverpool,-1.0,draw,Wolves,0.0,6.0,win,Arsenal,1.0,7.0,lose,Bournemouth,-2.0,6.4,August,2023.0,,6.466666666666666,,,0.6666666666666666,
Joe Willock,Newcastle,Central Midfielder,24,2023/24,78,Achilles tendon problems,2023-11-24,2024-02-23,draw,Wolves,0.0,6.0,win,Arsenal,1.0,7.0,lose,Bournemouth,-2.0,6.4,win,Chelsea,3.0,win,Man United,1.0,lose,Everton,-3.0,lose,Arsenal,-3.0,7.0,win,Wolves,3.0,6.4,lose,Chelsea,-1.0,6.6,November,2023.0,6.466666666666666,6.666666666666667,0.20000000000000107,-0.3333333333333333,0.3333333333333333,-0.6666666666666666
Joe Willock,Newcastle,Central Midfielder,24,2023/24,78,Achilles tendon problems,2024-04-06,2024-05-20,win,West Ham,1.0,6.4,draw,Everton,0.0,6.0,win,Fulham,1.0,6.0,win,Tottenham,4.0,lose,Crystal Palace,-2.0,win,Sheffield,4.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,April,2024.0,6.133333333333333,,,0.6666666666666666,2.0,-1.3333333333333335
Elliot Anderson,Newcastle,Central Midfielder,18,2023/24,74,Back injury,2023-10-23,2024-02-25,win,Burnley,2.0,6.6,draw,West Ham,0.0,6.4,win,Crystal Palace,4.0,5.0,draw,Wolves,0.0,win,Arsenal,1.0,lose,Bournemouth,-2.0,N.A.,N.A.,,,lose,Chelsea,-1.0,6.1,win,West Ham,1.0,7.0,October,2023.0,6.0,6.55,0.5499999999999998,2.0,-0.3333333333333333,2.3333333333333335
Callum Wilson,Newcastle,Center Forward,32,2023/24,82,Hamstring injury,2023-09-24,2023-10-07,lose,Brighton,-2.0,7.0,win,Brentford,1.0,6.7,win,Sheffield,8.0,7.3,win,Burnley,2.0,N.A.,N.A.,,N.A.,N.A.,,N.A.,N.A.,,,win,Crystal Palace,4.0,7.0,draw,Wolves,0.0,7.4,September,2023.0,7.0,7.2,0.20000000000000018,2.3333333333333335,2.0,0.3333333333333335
Callum Wilson,Newcastle,Center Forward,32,2023/24,82,Hamstring injury,2023-11-07,2023-12-08,win,Crystal Palace,4.0,7.0,draw,Wolves,4.0,7.4,win,Arsenal,1.0,5.7,lose,Bournemouth,-2.0,win,Chelsea,3.0,win,Man United,1.0,lose,Tottenham,-3.0,7.0,win,Fulham,3.0,6.2,lose,Luton Town,-1.0,6.4,November,2023.0,6.7,6.533333333333334,-0.16666666666666607,3.0,0.6666666666666666,2.3333333333333335
Callum Wilson,Newcastle,Center Forward,32,2023/24,82,Calf injury,2023-12-26,2024-02-01,win,Fulham,3.0,6.2,lose,Luton Town,-1.0,6.4,lose,Nottm Forest,-2.0,6.0,lose,Liverpool,-2.0,lose,Man City,-1.0,win,Aston Villa,2.0,draw,Luton Town,0.0,6.0,win,Nottm Forest,1.0,5.7,N.A.,N.A.,,,December,2023.0,6.2,5.85,-0.35000000000000053,0.0,-0.3333333333333333,0.3333333333333333
Callum Wilson,Newcastle,Center Forward,32,2023/24,82,Chest injury,2024-02-11,2024-04-15,draw,Luton Town,0.0,6.0,win,Nottm Forest,1.0,5.7,N.A.,N.A.,,,draw,Bournemouth,0.0,lose,Arsenal,-3.0,win,Wolves,3.0,lose,Crystal Palace,2.0,6.0,win,Sheffield,4.0,7.0,win,Burnley,3.0,7.1,February,2024.0,5.85,6.7,0.8500000000000005,0.5,0.0,0.5
Callum Wilson,Newcastle,Center Forward,32,2023/24,82,Ill,2024-05-06,2024-05-17,lose,Crystal Palace,2.0,6.0,win,Sheffield,4.0,7.0,win,Burnley,3.0,7.1,draw,Brighton,0.0,lose,Man United,-1.0,N.A.,N.A.,,win,Brentford,2.0,6.0,N.A.,N.A.,,,N.A.,N.A.,,,May,2024.0,6.7,6.0,-0.7000000000000002,3.0,-0.5,3.5
Dan Burn,Newcastle,Center Back,32,2023/24,78,Back injury,2023-11-04,2023-12-11,win,Crystal Palace,4.0,6.7,draw,Wolves,0.0,6.2,win,Arsenal,1.0,6.3,lose,Bournemouth,-2.0,win,Chelsea,3.0,win,Man United,1.0,win,Fulham,3.0,8.4,lose,Luton Town,-1.0,6.6,lose,Nottm Forest,-2.0,5.9,November,2023.0,6.3999999999999995,6.966666666666666,0.5666666666666664,1.6666666666666667,0.6666666666666666,1.0
Kieran Trippier,Newcastle,Right Back,33,2023/24,85,Groin injury,2023-12-26,2024-01-05,N.A.,N.A.,,,lose,Luton Town,-1.0,6.8,lose,Nottm Forest,-2.0,7.0,lose,Liverpool,-2.0,N.A.,N.A.,,N.A.,N.A.,,lose,Man City,-1.0,6.5,win,Aston Villa,2.0,7.4,draw,Luton Town,0.0,7.7,December,2023.0,6.9,7.2,0.2999999999999998,-1.5,-2.0,0.5
Kieran Trippier,Newcastle,Right Back,33,2023/24,85,Calf injury,2024-03-02,2024-05-10,draw,Bournemouth,0.0,6.0,lose,Arsenal,-3.0,5.2,win,Wolves,3.0,6.2,lose,Chelsea,-1.0,win,West Ham,1.0,draw,Everton,0.0,N.A.,N.A.,,,lose,Man United,-1.0,6.0,win,Brentford,2.0,6.0,March,2024.0,5.8,6.0,0.20000000000000018,0.0,0.0,0.0
Sven Botman,Newcastle,Center Back,24,2023/24,83,Ankle injury,2023-08-27,2023-09-15,win,Aston Villa,4.0,7.4,lose,Man City,-1.0,6.7,lose,Liverpool,-1.0,6.4,lose,Brighton,-2.0,N.A.,N.A.,,N.A.,N.A.,,win,Brentford,1.0,7.1,win,Sheffield,8.0,8.5,N.A.,N.A.,,,August,2023.0,6.833333333333333,7.8,0.9666666666666668,0.6666666666666666,-2.0,2.6666666666666665
Sven Botman,Newcastle,Center Back,24,2023/24,83,Knee injury,2023-09-28,2023-12-15,win,Brentford,1.0,7.1,win,Sheffield,8.0,8.5,N.A.,N.A.,,,win,Burnley,2.0,draw,West Ham,0.0,win,Crystal Palace,4.0,N.A.,N.A.,,,lose,Luton Town,-1.0,6.8,lose,Nottm Forest,-2.0,5.7,September,2023.0,7.8,6.25,-1.5499999999999998,4.5,2.0,2.5
Sven Botman,Newcastle,Center Back,24,2023/24,83,Cruciate ligament surgery,2024-03-20,2024-12-02,lose,Arsenal,-3.0,4.3,win,Wolves,3.0,6.7,lose,Chelsea,-1.0,6.2,win,West Ham,1.0,draw,Everton,0.0,win,Fulham,1.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,March,2024.0,5.733333333333333,,,-0.3333333333333333,0.6666666666666666,-1.0
Lewis Miley,Newcastle,Central Midfielder,18,2023/24,70,Fever,2023-10-16,2023-11-01,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,win,Crystal Palace,4.0,draw,Wolves,0.0,N.A.,N.A.,,lose,Bournemouth,-2.0,6.6,win,Chelsea,3.0,6.8,win,Man United,1.0,7.4,October,2023.0,,6.933333333333333,,,2.0,
Lewis Miley,Newcastle,Central Midfielder,18,2023/24,70,ack injury,2024-03-25,2024-05-20,lose,Arsenal,-3.0,5.9,win,Wolves,3.0,6.0,lose,Chelsea,-1.0,6.0,win,West Ham,1.0,draw,Everton,0.0,win,Fulham,1.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,March,2024.0,5.966666666666666,,,-0.3333333333333333,0.6666666666666666,-1.0
Anthony Gordon,Newcastle,Left winger,23,2023/24,80,Ankle injury,2024-05-15,2024-05-27,win,Burnley,3.0,7.0,draw,Brighton,0.0,7.0,lose,Man United,-1.0,8.4,win,Brentford,2.0,N.A.,N.A.,,N.A.,N.A.,,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,May,2024.0,7.466666666666666,,,0.6666666666666666,2.0,-1.3333333333333335
Alexander Isak,Newcastle,Center Forward,24,2023/24,83,Groin injury,2023-10-25,2023-11-24,win,Burnley,2.0,6.9,draw,West Ham,0.0,8.7,win,Crystal Palace,4.0,5.4,draw,Wolves,0.0,win,Arsenal,1.0,lose,Bournemouth,-2.0,win,Chelsea,3.0,6.6,win,Man United,1.0,6.7,lose,Everton,-3.0,5.4,October,2023.0,7.0,6.233333333333334,-0.7666666666666657,2.0,-0.3333333333333333,2.3333333333333335
